image,participant,normalized_description,num_nouns,pos,filename
285948,36,Twee jongens eten pizza samen met een non,3,NUM NOUN VERB NOUN ADV ADP DET NOUN,Scan_Path_ppn36_285948.mp3
498108,36,"Twee mannen die aan het frisbeeën zijn, de rode frisbee wordt net gegooid",3,NUM NOUN PRON ADP DET NOUN VERB PUNCT DET ADJ NOUN VERB ADV VERB,Scan_Path_ppn36_498108.mp3
498326,36,Een witte bus met groene accenten in een stadscentrum,3,DET ADJ NOUN ADP ADJ NOUN ADP DET NOUN,Scan_Path_ppn36_498326.mp3
713024,36,Stoplichten in een stadscentrum en de automobilist moet wachten,3,NOUN ADP DET NOUN CONJ DET NOUN VERB VERB,Scan_Path_ppn36_713024.mp3
713228,36,Twee mannen die onder het genot van een glas wijn aan het praten zijn,3,NUM NOUN PRON ADP DET NOUN ADP DET ADJ NOUN ADP X VERB VERB,Scan_Path_ppn36_713228.mp3
713633,36,Leerlingen in een klaslokaal op de laptop,3,NOUN ADP DET NOUN ADP DET NOUN,Scan_Path_ppn36_713633.mp3
713770,36,En ouder echtpaar dat hun vijftigjarig huwelijk viert en de taart aansnijdt,3,CONJ ADJ NOUN CONJ PRON ADJ NOUN VERB CONJ DET NOUN VERB,Scan_Path_ppn36_713770.mp3
713858,36,Meerdere mensen in een klaslokaal die met de Wii aan het spelen zijn,3,NUM NOUN ADP DET NOUN PRON ADP DET NOUN ADP X VERB VERB,Scan_Path_ppn36_713858.mp3
1159353,37, Iemand staat op het punt een maaltijd te eten en een flesje water te drinken,3,SPACE PRON VERB ADP X NOUN DET NOUN ADP VERB CONJ DET NOUN NOUN ADP VERB,Scan_Path_ppn37_1159353.mp3
1159365,37,Verkeer staat stil voor een stopbord waarbij een bus langsrijdt ,3,NOUN VERB ADJ ADP DET NOUN ADV DET NOUN VERB,Scan_Path_ppn37_1159365.mp3
1159425,37,Een grote klokkentoren in Engeland staat in de stad,3,DET ADJ NOUN ADP NOUN VERB ADP DET NOUN,Scan_Path_ppn37_1159425.mp3
1159973,37,Verschillende mensen zijn wijnen aan het proeven,3,PRON NOUN PRON NOUN ADP X NOUN,Scan_Path_ppn37_1159973.mp3
150303,37,Een woonkamer met verschillende banken staat in een meubelzaak,3,DET NOUN ADP PRON NOUN VERB ADP DET NOUN,Scan_Path_ppn37_150303.mp3
150474,37,Een man zit te skateboarden in een skateboard park met een grote groep mensen,3,DET NOUN VERB ADP VERB ADP DET ADJ NOUN ADP DET ADJ NOUN NOUN,Scan_Path_ppn37_150474.mp3
1591781,37,Vier kaarsen staan bij schilderij van Jezus,3,NUM NOUN VERB ADP NOUN ADP NOUN,Scan_Path_ppn37_1591781.mp3
1591909,37,Duiven vliegen overal en in een stad met oud uitziende huisjes,3,NOUN VERB ADV CONJ ADP DET NOUN ADP PRON VERB NOUN,Scan_Path_ppn37_1591909.mp3
1591977,37,Een medewerkster uit de bakkerij haalt de zoete broodjes op,3,DET NOUN ADP DET NOUN VERB DET ADJ NOUN ADV,Scan_Path_ppn37_1591977.mp3
1592017,37,Een stopbord staat naast een bord met een fiets erop,3,DET NOUN VERB ADP DET NOUN ADP DET NOUN ADV,Scan_Path_ppn37_1592017.mp3
1592079,37,Een gebouw met een grote klok staat op een drukke weg,3,DET NOUN ADP DET ADJ NOUN VERB ADP DET ADJ NOUN,Scan_Path_ppn37_1592079.mp3
1592094,37,Een boekenkast is gevuld met verschillende dvd's en boeken,3,DET NOUN VERB VERB ADP PRON NOUN CONJ NOUN,Scan_Path_ppn37_1592094.mp3
1592133,37,Een deftige woonkamer bevat fluwelen kussens op de bank,3,DET ADJ NOUN VERB VERB NOUN ADP DET NOUN,Scan_Path_ppn37_1592133.mp3
1592189,37,Een strijkplank hangt aan een keukenkastje met het strijkijzer erbovenop,3,DET NOUN VERB ADP DET NOUN ADP DET NOUN NOUN,Scan_Path_ppn37_1592189.mp3
1592501,37,Een gezinnetje zit pizza te eten in de woonkamer,3,DET NOUN VERB NOUN ADP VERB ADP DET NOUN,Scan_Path_ppn37_1592501.mp3
1592530,37,Een moeder probeert haar dochter 't skiën aan te leren,3,DET NOUN VERB PRON NOUN PUNCT PRON NOUN ADV ADP VERB,Scan_Path_ppn37_1592530.mp3
1592568,37,Mensen zitten bij het zwembad dat gelegen is aan een rotskaap ,3,NOUN VERB ADP DET NOUN PRON VERB VERB ADP DET NOUN,Scan_Path_ppn37_1592568.mp3
713017,21,Twee mensen die in een draaicarrousel zitten en die het heel erg naar hun zin hebben,3,NUM NOUN PRON ADP DET NOUN VERB CONJ PRON PRON ADV ADJ ADP PRON NOUN VERB,Scan_Path_ppn21_713017.mp3
713328,21,Lijkt op een soort pier die heel druk is en waar het ook redelijk koud is want mensen hebben jassen aan en het is ook drukbezocht,3,VERB ADP DET NOUN NOUN PRON ADV ADJ VERB CONJ ADV PRON ADV ADJ ADJ VERB CONJ NOUN VERB NOUN ADV CONJ PRON VERB ADV VERB,Scan_Path_ppn21_713328.mp3
1159293,22,Een luxe kamer die in zijn geheel met rood is gedecoreerd waar ook een hele deftige man instaat,3,DET NOUN NOUN PRON ADP PRON NOUN ADP ADJ VERB VERB ADV ADV DET ADJ ADJ NOUN VERB,Scan_Path_ppn22_1159293.mp3
1159446,22, Zijn in de stad en daar zie je allemaal bordjes met city centre en ,3,SPACE VERB ADP DET NOUN CONJ ADV VERB PRON PRON NOUN ADP NOUN PROPN CONJ,Scan_Path_ppn22_1159446.mp3
1159470,22,Een vrouw die aan een meisje een beren knuffel geeft,3,DET NOUN PRON ADP DET NOUN DET ADJ NOUN VERB,Scan_Path_ppn22_1159470.mp3
1159621,22,Skipiste met allemaal mensen die bij de ski's en snowboarden staan,3,VERB ADP PRON NOUN PRON ADP DET NOUN CONJ NOUN VERB,Scan_Path_ppn22_1159621.mp3
1159762,22,Een scooter met een aanhangwagen die olijfgroen zijn en er staat Harley Davidson op,3,DET NOUN ADP DET NOUN PRON ADJ VERB CONJ ADV VERB NOUN PROPN ADV,Scan_Path_ppn22_1159762.mp3
1159829,22,De Big Ben in Londen is te zien en de grote rode dubbeldekkers,3,DET NOUN PROPN ADP NOUN VERB ADP VERB CONJ DET ADJ ADJ NOUN,Scan_Path_ppn22_1159829.mp3
1159870,22,Een meisje die op een grote poef zit en terwijl ze daar op zit is ze bezig op haar laptop,3,DET NOUN PRON ADP DET ADJ NOUN VERB CONJ CONJ PRON ADV ADV VERB VERB PRON ADJ ADP PRON NOUN,Scan_Path_ppn22_1159870.mp3
1160158,22,"Meerdere mensen die aan tafel zitten, ze dragen allemaal een soort van wit hondenmasker op",3,NUM NOUN PRON ADP NOUN VERB PUNCT PRON VERB PRON DET NOUN ADP ADJ ADJ ADV,Scan_Path_ppn22_1160158.mp3
150384,22,In een park staan twee paarden met twee politieagenten daarnaast,3,ADP DET NOUN VERB NUM NOUN ADP NUM NOUN ADV,Scan_Path_ppn22_150384.mp3
150496,22,Drie mannen die een spelletje aan het spelen zijn op de Wii,3,NUM NOUN PRON DET NOUN ADP X VERB VERB ADP DET NOUN,Scan_Path_ppn22_150496.mp3
1592305,22,Een straat met daarin een man met een geel hesje,3,DET NOUN ADP ADV DET NOUN ADP DET ADJ NOUN,Scan_Path_ppn22_1592305.mp3
1592378,22,Soort van terrasje met parasolletjes,3,NOUN ADP NOUN ADP NOUN,Scan_Path_ppn22_1592378.mp3
1592397,22,Man en een vrouw die een taart aan het aansnijden zijn,3,NOUN ADP DET NOUN PRON DET NOUN ADP X ADJ VERB,Scan_Path_ppn22_1592397.mp3
1592519,22, Een bord met allemaal straatnamen erop in een straat,3,SPACE DET NOUN ADP PRON NOUN ADV ADP DET NOUN,Scan_Path_ppn22_1592519.mp3
1592581,22,Een lamp met slingers daaraan in een woonkamer,3,DET NOUN ADP NOUN ADV ADP DET NOUN,Scan_Path_ppn22_1592581.mp3
1592817,22,Twee laptops en een computer op een opgeruimd bureau,3,NUM NOUN CONJ DET NOUN ADP DET ADJ NOUN,Scan_Path_ppn22_1592817.mp3
1592921,22,Heel veel mensen die aan het kijken zijn naar een soort van water-aandrijvingsding,3,ADV NUM NOUN PRON ADP X VERB VERB ADP DET NOUN ADP NOUN,Scan_Path_ppn22_1592921.mp3
1592951,22,Een boot met vrachtwagens erop met verschillende auto's daarop,3,DET NOUN ADP NOUN ADV ADP PRON NOUN ADV,Scan_Path_ppn22_1592951.mp3
1593058,22,Een wit met rood met gele grote bus die op een straat rijdt,3,DET NOUN ADP ADJ ADP ADJ ADJ NOUN PRON ADP DET NOUN VERB,Scan_Path_ppn22_1593058.mp3
1593112,22,Een straat met een stopbord en auto's,3,DET NOUN ADP DET NOUN CONJ NOUN,Scan_Path_ppn22_1593112.mp3
1593241,22,Een man met een sinaasappel met een soort parasol hoedje op zeg maar,3,DET NOUN ADP DET NOUN ADP DET NOUN NOUN NOUN ADP VERB CONJ,Scan_Path_ppn22_1593241.mp3
285610,22,Een man in zijn woonkamer die de bank aan het opmaken is,3,DET NOUN ADP PRON NOUN PRON DET NOUN ADP X VERB VERB,Scan_Path_ppn22_285610.mp3
285751,22,Een bureau vol met computers en laptops,3,DET NOUN ADJ ADP NOUN CONJ NOUN,Scan_Path_ppn22_285751.mp3
285896,22,Een rommelige keuken waar alles op de tafel ligt en de keukenkastjes staan open,3,DET ADJ NOUN ADV PRON ADP DET NOUN VERB CONJ DET NOUN VERB ADJ,Scan_Path_ppn22_285896.mp3
286034,22,Meerdere mensen die aan het rennen zijn en op dat moment een banaan komen eten,3,NUM NOUN PRON ADP X VERB VERB CONJ ADP PRON NOUN DET NOUN VERB VERB,Scan_Path_ppn22_286034.mp3
286058,22,"Groente en fruitverkopers, je ziet vier mensen",3,NOUN CONJ NOUN PUNCT PRON VERB NUM NOUN,Scan_Path_ppn22_286058.mp3
497926,22,Een klein jongetje met krullen die op een motor zit,3,DET ADJ NOUN ADP NOUN PRON ADP DET NOUN VERB,Scan_Path_ppn22_497926.mp3
498039,22,Een man die pizza aan het eten is,3,DET NOUN PRON NOUN ADP DET NOUN VERB,Scan_Path_ppn22_498039.mp3
498170,22,Een inloop keuken met een motief op de muren,3,DET NOUN NOUN ADP DET NOUN ADP DET NOUN,Scan_Path_ppn22_498170.mp3
498304,22,Een klein kindje met een sjaaltje die op een paard zit,3,DET ADJ NOUN ADP DET NOUN PRON ADP DET NOUN VERB,Scan_Path_ppn22_498304.mp3
1592501,43,"Mensen die gezellig pizza zitten te eten, drie volwassenen twee kinderen",3,NOUN PRON ADJ NOUN VERB ADP VERB PUNCT NUM ADJ NUM NOUN,Scan_Path_ppn43_1592501.mp3
1592530,43,Een klein meisje die leert skiën in een roze skipak,3,DET ADJ NOUN PRON VERB NOUN ADP DET ADJ NOUN,Scan_Path_ppn43_1592530.mp3
1592568,43, Strand en er staat een meeuw op de voorgrond met zwembaden op de achtergrond,3,SPACE PROPN CONJ ADV VERB DET NOUN ADP DET NOUN ADP NOUN ADP DET NOUN,Scan_Path_ppn43_1592568.mp3
1592657,43,Een stel dat in de keuken staat met een stapel borden,3,DET NOUN PRON ADP DET NOUN VERB ADP DET NOUN NOUN,Scan_Path_ppn43_1592657.mp3
1593041,43,Een koeling met bier en ander drank erin,3,DET NOUN ADP NOUN CONJ PRON NOUN ADV,Scan_Path_ppn43_1593041.mp3
1593047,43," Politie op paard, drie stuks",3,SPACE PROPN ADP NOUN PUNCT NUM NOUN,Scan_Path_ppn43_1593047.mp3
1593056,43,Vier vrouwen die wijn drinken en proosten,3,NUM NOUN PRON NOUN VERB CONJ NOUN,Scan_Path_ppn43_1593056.mp3
1593146,43,Een skateboard met een jongen met een pet,3,DET NOUN ADP DET NOUN ADP DET NOUN,Scan_Path_ppn43_1593146.mp3
285905,43,Fanta en pizza aan het eten,3,NOUN CONJ NOUN ADP DET NOUN,Scan_Path_ppn43_285905.mp3
61513,43,Vier paarden met twee mannen erop en een motor ,3,NUM NOUN ADP NUM NOUN ADV CONJ DET NOUN,Scan_Path_ppn43_61513.mp3
712977,43, Een huis en hij is oranje-rood gekleurd en er zit een soort vrouwenlichaam die licht geeft,3,SPACE DET NOUN CONJ PRON VERB ADV VERB CONJ ADV VERB DET NOUN NOUN PRON NOUN VERB,Scan_Path_ppn43_712977.mp3
713024,43,Een heldere lucht en stoplichten die aan een kabel hangen,3,DET ADJ NOUN CONJ NOUN PRON ADP DET NOUN VERB,Scan_Path_ppn43_713024.mp3
713075,43,Een witte computer met allemaal rommel op het bureau,3,DET ADJ NOUN ADP PRON NOUN ADP DET NOUN,Scan_Path_ppn43_713075.mp3
713228,43," Twee mannen en die zijn wijn aan het drinken, rode wijn",3,SPACE NUM NOUN CONJ PRON PRON NOUN ADP DET VERB PUNCT ADJ NOUN,Scan_Path_ppn43_713228.mp3
713450,43,Een man die heeft een pleister op zijn wenkbrauw en ze staan te wachten lijkt wel,3,DET NOUN PRON VERB DET NOUN ADP PRON NOUN CONJ PRON VERB ADP VERB VERB ADV,Scan_Path_ppn43_713450.mp3
713593,43,Kinderen zitten pizza te eten in een soort sport outfit,3,NOUN VERB NOUN ADP VERB ADP DET NOUN NOUN NOUN,Scan_Path_ppn43_713593.mp3
713633,43,Kinderen die hebben les en ze zitten op een laptop,3,NOUN PRON VERB NOUN CONJ PRON VERB ADP DET NOUN,Scan_Path_ppn43_713633.mp3
713652,43,Mensen zijn aan het skiën tussen een soort vriendengroep,3,NOUN VERB ADP DET NOUN ADP DET NOUN NOUN,Scan_Path_ppn43_713652.mp3
713888,43,Een tuin met twee stoelen en blauwe potten,3,DET NOUN ADP NUM NOUN CONJ ADJ NOUN,Scan_Path_ppn43_713888.mp3
107909,46,Een hamburger op een plankje met een bruinige pot ernaast,3,DET NOUN ADP DET NOUN ADP DET ADJ NOUN ADV,Scan_Path_ppn46_107909.mp3
1159392,46,Een groep meisjes die aan een ronde tafel zitten met glazen drank,3,DET NOUN NOUN PRON ADP DET ADJ NOUN VERB ADP NOUN NOUN,Scan_Path_ppn46_1159392.mp3
1159724,46,"Een fruit verkoper, een fors gezette vrouw met blauwe trui",3,DET NOUN NOUN PUNCT DET ADJ VERB NOUN ADP ADJ NOUN,Scan_Path_ppn46_1159724.mp3
1159775,46,Een grote groep Aziatische mensen die aan een langwerpige witte tafel zitten te eten,3,DET ADJ NOUN ADJ NOUN PRON ADP DET ADJ ADJ NOUN VERB ADP VERB,Scan_Path_ppn46_1159775.mp3
1159855,46,Vier personen in een woonkamer die met een Wii spelen,3,NUM NOUN ADP DET NOUN PRON ADP DET NOUN VERB,Scan_Path_ppn46_1159855.mp3
1159904,46,Twee computerschermen en rechts daarvan een laptop op een bureau,3,NUM NOUN CONJ ADV ADV DET NOUN ADP DET NOUN,Scan_Path_ppn46_1159904.mp3
1160093,46,"Een nieuwsopname of cameraopname op een straat, een vrouw die voor de camera staat",3,DET ADJ CONJ X ADP DET NOUN PUNCT DET NOUN PRON ADP DET NOUN VERB,Scan_Path_ppn46_1160093.mp3
1160180,46,Een wit bestelbusje dat tegen de avond voor een rood stoplicht staat te wachten,3,DET ADJ NOUN PRON ADP DET NOUN ADP DET ADJ NOUN VERB ADP VERB,Scan_Path_ppn46_1160180.mp3
1591805,46,Een vrouw met een felgekleurde vlieger en een zonnebril op,3,DET NOUN ADP DET VERB NOUN CONJ DET NOUN ADV,Scan_Path_ppn46_1591805.mp3
713075,25,Een chaotische bureau met een computer die aanstaat,3,DET ADJ NOUN ADP DET NOUN PRON NOUN,Scan_Path_ppn25_713075.mp3
713174,25,Een vrouw die verkeerd op haar stoel zit terwijl ze met haar laptop bezig is,3,DET NOUN PRON ADJ ADP PRON NOUN VERB CONJ PRON ADP PRON NOUN ADJ VERB,Scan_Path_ppn25_713174.mp3
713228,25,Twee mannen die wijn aan het drinken zijn,3,NUM NOUN PRON NOUN ADP X NOUN VERB,Scan_Path_ppn25_713228.mp3
713593,25,Kinderen en ouders die pizza en ,3,NOUN CONJ NOUN PRON NOUN CONJ,Scan_Path_ppn25_713593.mp3
713633,25,Studenten achter een laptop in de klas,3,NOUN ADP DET NOUN ADP DET NOUN,Scan_Path_ppn25_713633.mp3
713707,25,Een meisje en een jongen die op het gras staan,3,DET NOUN CONJ DET NOUN PRON ADP DET NOUN VERB,Scan_Path_ppn25_713707.mp3
713770,25,Een opa en een oma die een taart aan het snijden zijn,3,DET NOUN CONJ DET NOUN PRON DET NOUN ADP X VERB VERB,Scan_Path_ppn25_713770.mp3
713858,25,Mensen die in een lokaal aan het Wii'en zijn,3,NOUN PRON ADP DET NOUN ADP DET NOUN VERB,Scan_Path_ppn25_713858.mp3
713920,25,Een vrouw met een milkshake en een donut,3,DET NOUN ADP DET NOUN CONJ DET NOUN,Scan_Path_ppn25_713920.mp3
1159434,26,Een podium waar schapen worden geschoren en mensen die toekijken.,3,DET NOUN ADV NOUN VERB VERB CONJ NOUN PRON VERB PUNCT,Scan_Path_ppn26_1159434.mp3
1159447,26,Een woonkamer setting met een hele grote tv in het midden waar de Proximus op wordt gepresenteerd,3,DET ADJ NOUN ADP DET ADJ ADJ NOUN ADP DET NOUN ADV DET NOUN ADV VERB VERB,Scan_Path_ppn26_1159447.mp3
1159775,26,"Een Aziatische groep mensen aan het eten in een restaurant, lachend kijken naar de camera",3,DET ADJ NOUN NOUN ADP DET VERB ADP DET NOUN PUNCT VERB VERB ADP DET NOUN,Scan_Path_ppn26_1159775.mp3
1159813,26," Een aantal jongens in een klaslokaal setting, en een gaat zijn tanden poetsen",3,SPACE DET NOUN NOUN ADP DET ADJ NOUN PUNCT CONJ DET VERB PRON NOUN VERB,Scan_Path_ppn26_1159813.mp3
1591859,26,"Ik zie een keuken setting, houten keukenkastjes en een grote zwarte koelkast in het midden",3,PRON VERB DET NOUN NOUN PUNCT ADJ NOUN CONJ DET ADJ ADJ NOUN ADP DET NOUN,Scan_Path_ppn26_1591859.mp3
1591975,26,Een Aziatische man die twee karren met heel veel koffers trekt,3,DET ADJ NOUN PRON NUM NOUN ADP ADV NUM NOUN VERB,Scan_Path_ppn26_1591975.mp3
1592394,26,Een grote dubbeldekker bus in een stad met reclame daarop,3,DET ADJ NOUN NOUN ADP DET NOUN ADP NOUN ADV,Scan_Path_ppn26_1592394.mp3
1592620,26,Twee mannen die hotdogs eten waarvan een man wat dikker is,3,NUM NOUN PRON NOUN VERB ADV DET NOUN PRON ADJ VERB,Scan_Path_ppn26_1592620.mp3
1592656,26,"Een rijdende witte bus in een warmer land, een straat",3,DET VERB ADJ NOUN ADP DET ADJ NOUN PUNCT DET NOUN,Scan_Path_ppn26_1592656.mp3
1592747,26,Een Aziatisch meisje die een oud speelgoedwinkeltje binnen probeert te gaat en op de foto zet,3,DET ADJ NOUN PRON DET ADJ NOUN ADV VERB ADP VERB CONJ ADP DET NOUN VERB,Scan_Path_ppn26_1592747.mp3
285949,26,Een kerk in een drukke stad met veel fietsen daarvoor en scooters,3,DET NOUN ADP DET ADJ NOUN ADP NUM VERB ADV CONJ NOUN,Scan_Path_ppn26_285949.mp3
498111,26,"Ben in een keuken en er staat een oven open, hij is blauw en alles ziet er schoongemaakt of nieuw uit, een houten keuken",3,VERB ADP DET NOUN CONJ ADV VERB DET NOUN ADJ PUNCT PRON VERB ADJ CONJ PRON VERB ADV ADJ CONJ ADJ ADV PUNCT DET ADJ NOUN,Scan_Path_ppn26_498111.mp3
713028,20,Een vrouw op oudere leeftijd die mooie vliegers verkoopt,3,DET NOUN ADP ADJ NOUN PRON ADJ NOUN VERB,Scan_Path_ppn20_713028.mp3
713135,20,Mensen die in een park staan met op de achtergrond water en een brug,3,NOUN PRON ADP DET NOUN VERB ADP ADP DET NOUN NOUN CONJ DET NOUN,Scan_Path_ppn20_713135.mp3
713146,20,Een schoolbus die is gestopt aan de zijkant van een straat,3,DET NOUN PRON VERB VERB ADP DET NOUN ADP DET NOUN,Scan_Path_ppn20_713146.mp3
713285,20,Een bureau met drie monitoren en een laptop in het midden,3,DET NOUN ADP NUM NOUN CONJ DET NOUN ADP DET NOUN,Scan_Path_ppn20_713285.mp3
713381,20,"Een Chinees gebouw, mensen die ervoor staan met veel paraplu's",3,DET ADJ NOUN PUNCT NOUN PRON ADV VERB ADP NUM NOUN,Scan_Path_ppn20_713381.mp3
713681,20,Een bus in een besneeuwde straat die naar Pritington Marina 7 gaat,3,DET NOUN ADP DET VERB NOUN PRON ADP NOUN NOUN NUM VERB,Scan_Path_ppn20_713681.mp3
713749,20,Vier mannen zijn bezig met mice en place,3,NUM NOUN VERB ADJ ADP NOUN CONJ NOUN,Scan_Path_ppn20_713749.mp3
713779,20,"Ziet eruit als een woonkamer, twee lampen veel stoelen",3,VERB ADV CONJ DET NOUN PUNCT NUM NOUN NUM NOUN,Scan_Path_ppn20_713779.mp3
713807,20,"Een groep mensen zit aan het avond eten, drinken wijn",3,DET NOUN NOUN VERB ADP DET NOUN VERB PUNCT NOUN NOUN,Scan_Path_ppn20_713807.mp3
1159575,21,Een vrouw die binnen ergens zit en een beer vasthoudt en een beer aait,3,DET NOUN PRON ADP ADV VERB CONJ DET NOUN VERB CONJ DET NOUN VERB,Scan_Path_ppn21_1159575.mp3
1160127,21,Lijkt op een slaapkamer met heel veel rotzooi en twee computers op een heel klein bureautje,3,VERB ADP DET NOUN ADP ADV NUM ADJ CONJ NUM NOUN ADP DET ADV ADJ NOUN,Scan_Path_ppn21_1160127.mp3
1160180,21,een busje voor een rood stoplicht in een woonwijk,3,DET NOUN ADP DET ADJ NOUN ADP DET NOUN,Scan_Path_ppn21_1160180.mp3
1160204,21,Onderaan de piste waarbij mensen ski's in een rek kunnen zetten en met een informatiedesk,3,ADP DET ADJ ADV NOUN NOUN ADP DET NOUN VERB VERB CONJ ADP DET NOUN,Scan_Path_ppn21_1160204.mp3
1160247,21,"Een heel grote groep mensen achter dranghekken, een vrouw met een camera in de hand en het is waarschijnlijk heel koud buiten",3,DET ADV ADJ NOUN NOUN ADP VERB PUNCT DET NOUN ADP DET NOUN ADP ADP X CONJ PRON VERB ADJ ADV ADJ ADV,Scan_Path_ppn21_1160247.mp3
150374,21,Dit lijkt op Londen waarbij een rode oude bus tentoongesteld staat en het heeft overduidelijk heel lichtjes gesneeuwd,3,PRON VERB ADP NOUN ADV DET ADJ ADJ NOUN VERB VERB CONJ PRON VERB ADJ ADV NOUN VERB,Scan_Path_ppn21_150374.mp3
1591975,21,Twee reizigers met heel veel koffers in een vertrekhal,3,NUM NOUN ADP ADV NUM NOUN ADP DET NOUN,Scan_Path_ppn21_1591975.mp3
1592033,21,Een opgehaalde pizza die op het fornuis is gezet in een klein keukentje,3,DET VERB NOUN PRON ADP DET NOUN VERB VERB ADP DET ADJ NOUN,Scan_Path_ppn21_1592033.mp3
1592251,21,Een treinstation met een trein waar mensen aan het wachten zijn,3,DET NOUN ADP DET NOUN ADV NOUN ADP X VERB VERB,Scan_Path_ppn21_1592251.mp3
1592352,21,Een kudde geiten met een geitenherder en een bepakte ezel,3,DET NOUN VERB ADP DET NOUN CONJ DET VERB NOUN,Scan_Path_ppn21_1592352.mp3
1592367,21,Een woonkamer met zeer oud jaren 70 meubilair,3,DET NOUN ADP ADV ADJ NOUN NUM NOUN,Scan_Path_ppn21_1592367.mp3
1592499,21,Een sneltrein die over een brug gaat met een klein riviertje,3,DET NOUN PRON ADP DET NOUN VERB ADP DET ADJ NOUN,Scan_Path_ppn21_1592499.mp3
1592620,21,Twee mannen die een worstenbroodje eten aan een tafel,3,NUM NOUN PRON DET NOUN NOUN ADP DET NOUN,Scan_Path_ppn21_1592620.mp3
1592747,21,Een vrouw die een klein deurtje met welkom erop wilt openmaken met een grote teddybeer op de achtergrond,3,DET NOUN PRON DET ADJ NOUN ADP ADJ ADV VERB VERB ADP DET ADJ NOUN ADP DET NOUN,Scan_Path_ppn21_1592747.mp3
1592890,21,Een man op een olifant die basketbal speelt,3,DET NOUN ADP DET NOUN PRON NOUN VERB,Scan_Path_ppn21_1592890.mp3
1593035,21,Een parade met een grote hond op een skateboard gemaakt,3,DET NOUN ADP DET ADJ NOUN ADP DET NOUN VERB,Scan_Path_ppn21_1593035.mp3
285715,21,Een autoraam waarbij een wit beertje aan de binnenkant is bevestigd,3,DET NOUN ADV DET ADJ NOUN ADP DET NOUN VERB VERB,Scan_Path_ppn21_285715.mp3
285949,21,Een kerk die helemaal omringd is door zeer grote onaantrekkelijke gebouwen en waarvoor een voetgangers oversteekplaats is,3,DET NOUN PRON ADV VERB VERB ADP ADV ADJ ADJ NOUN CONJ ADV DET NOUN NOUN VERB,Scan_Path_ppn21_285949.mp3
1592017,5,Een stopbord en fietsers die beide kanten op mogen fietsen,3,DET NOUN CONJ NOUN PRON NUM NOUN ADP VERB VERB,Scan_Path_ppn5_1592017.mp3
1592286,5,Een tafel met verschillende personen daaraan die sushi of Indonesisch zitten te eten,3,DET NOUN ADP PRON NOUN ADV PRON NOUN CONJ ADJ VERB ADP VERB,Scan_Path_ppn5_1592286.mp3
1592351,5,Een kamer met een tv en een computerscherm,3,DET NOUN ADP DET NOUN CONJ DET NOUN,Scan_Path_ppn5_1592351.mp3
1592836,5,Een chique gedekte tafel met roze en witte bloemen,3,DET ADJ ADJ NOUN ADP NOUN CONJ ADJ NOUN,Scan_Path_ppn5_1592836.mp3
